"block","contrast","symbol","log2_normalized_ratio"
"68_3__batch2","day3_vs_control","CTD-2349P21.10",-0.658820242916422
"68_3__batch2","day3_vs_control","ARHGEF19",-0.0119714372853714
"68_3__batch2","day3_vs_control","LPAL2",0.34086314642882
"68_3__batch2","day3_vs_control","RPL14P1",0.55569362333587
"68_3__batch2","day3_vs_control","ZWINT",-0.105887861118082
"68_3__batch2","day3_vs_control","GRAMD2",-0.25923272567154
"68_3__batch2","day3_vs_control","RP11-673C5.2",-0.138417816543035
"68_3__batch2","day3_vs_control","LRRC43",-0.762215550820133
"68_3__batch2","day3_vs_control","FAM86HP",-0.359500282908456
"68_3__batch2","day3_vs_control","RP11-488C13.6",0.304590381187265
"68_3__batch2","day3_vs_control","RP11-273B20.1",-0.572041574811425
"68_3__batch2","day3_vs_control","AL353791.1",-0.472717522164556
"68_3__batch2","day3_vs_control","DCDC2B",-0.265008773057208
"68_3__batch2","day3_vs_control","AC062029.1",-0.0997729952042485
"68_3__batch2","day3_vs_control","RP11-304L19.3",0.272998682543766
"68_3__batch2","day3_vs_control","RP11-574K11.5",-0.02133520199971
"68_3__batch2","day3_vs_control","ASB16",0.0516379730224763
"68_3__batch2","day3_vs_control","AL021068.1",-0.230271653383011
"68_3__batch2","day3_vs_control","RP3-406A7.7",-0.68933046086793
"68_3__batch2","day3_vs_control","CTB-118N6.3",-0.0104435213844081
"68_3__batch2","day3_vs_control","FAM129A",-2.44836393956639
"68_3__batch2","day3_vs_control","RP11-12L8.1",-0.102628586522942
"68_3__batch2","day3_vs_control","RP11-524F11.1",0.581860041084454
"68_3__batch2","day3_vs_control","GLIS3",-0.859385869749545
"68_3__batch2","day3_vs_control","MACC1",-0.101029052720769
"68_3__batch2","day3_vs_control","RP11-460N20.5",-0.479898865462424
"68_3__batch2","day3_vs_control","FAM159A",0.294498657710103
"68_3__batch2","day3_vs_control","TBX19",-0.00100286125851401
"68_3__batch2","day3_vs_control","KBTBD11-OT1",0.0974865907142339
"68_3__batch2","day3_vs_control","LINC00937",-0.253397778226335
"68_3__batch2","day3_vs_control","RP11-849F2.7",-0.779841004718976
"68_3__batch2","day3_vs_control","RP11-73M18.8",0.252670985893328
"68_3__batch2","day3_vs_control","RP11-181B11.1",-0.463255314354547
"68_3__batch2","day3_vs_control","IER3",0.300777620537568
"68_3__batch2","day3_vs_control","HSPA8P1",0.620178280875468
"68_3__batch2","day3_vs_control","LL0XNC01-116E7.4",-0.658820242916422
"68_3__batch2","day3_vs_control","RP11-247A12.2",-0.292601253872947
"68_3__batch2","day3_vs_control","DGUOK-AS1",0.111304443502793
"68_3__batch2","day3_vs_control","YY2",-0.531574899526725
"68_3__batch2","day3_vs_control","LRRC37A",-1.03647251283371
"68_3__batch2","day3_vs_control","SIGLEC1",-0.610218954109165
"68_3__batch2","day3_vs_control","SNORA40",0.141528495111801
"68_3__batch2","day3_vs_control","RP3-410B11.1",-0.379791517414224
"68_3__batch2","day3_vs_control","CFD",0.486953523584146
"68_3__batch2","day3_vs_control","AP003068.18",0.0772552015116768
"68_3__batch2","day3_vs_control","RP11-2H8.2",0.824840834097353
"68_3__batch2","day3_vs_control","ECT2L",-0.193577480630408
"68_3__batch2","day3_vs_control","AC069257.6",-0.157793501985989
"68_3__batch2","day3_vs_control","RP5-994D16.3",0.34086314642882
"68_3__batch2","day3_vs_control","ST6GALNAC4",0.692321818194414
"68_3__batch2","day3_vs_control","ROM1",-1.00170717783971
"68_3__batch2","day3_vs_control","RP6-206I17.1",-0.847559408981226
"68_3__batch2","day3_vs_control","SLA",1.1878692890414
"68_3__batch2","day3_vs_control","LINC00577",-0.398193825777689
"68_3__batch2","day3_vs_control","HSPA6",0.953350251835071
"68_3__batch2","day3_vs_control","AL512652.1",0.178264611533646
"68_3__batch2","day3_vs_control","HHIP-AS1",0.195826660658187
"68_3__batch2","day3_vs_control","NODAL",-0.140015178347422
"68_3__batch2","day3_vs_control","RP11-410L14.2",0.223796830830191
"68_3__batch2","day3_vs_control","NARF-IT1",-0.446204021272206
"68_3__batch2","day3_vs_control","CASP8",-0.508412121548021
"68_3__batch2","day3_vs_control","TMEM102",-0.706408646436451
"68_3__batch2","day3_vs_control","SSPN",-1.01526003054761
"68_3__batch2","day3_vs_control","RP3-467L1.6",-0.0960963905373884
"68_3__batch2","day3_vs_control","SERPINB1",-0.208105831668796
"68_3__batch2","day3_vs_control","RP11-411B10.4",0.0322201681222323
"68_3__batch2","day3_vs_control","RP11-96K19.4",-0.378943136606114
"68_3__batch2","day3_vs_control","LRP4",-0.347197270929744
"68_3__batch2","day3_vs_control","ZNF560",-0.151081702869807
"68_3__batch2","day3_vs_control","MIR4477B",-0.2658432193772
"68_3__batch2","day3_vs_control","PFN4",-0.459662107291535
"68_3__batch2","day3_vs_control","SLC9A7P1",-0.204192209913258
"68_3__batch2","day3_vs_control","GNMT",-1.06025540755638
"68_3__batch2","day3_vs_control","RGS5",0.363170954061966
"68_3__batch2","day3_vs_control","U47924.31",0.705487582496522
"68_3__batch2","day3_vs_control","RCN3",-0.865831270469362
"68_3__batch2","day3_vs_control","TMEM215",-1.80486020670835
"68_3__batch2","day3_vs_control","BMS1P4",-0.805301319584475
"68_3__batch2","day3_vs_control","ADAM21",-0.796721012914464
"68_3__batch2","day3_vs_control","RP1-8B1.4",0.478689624013209
"68_3__batch2","day3_vs_control","RNA5SP508",0.309774979020498
"68_3__batch2","day3_vs_control","AC064875.2",-0.504803131920879
"68_3__batch2","day3_vs_control","IFIT2",-0.0545233134890699
"68_3__batch2","day3_vs_control","AQP4",0.126612211583197
"68_3__batch2","day3_vs_control","RP11-424M24.5",-0.136880437163752
"68_3__batch2","day3_vs_control","MT-TF",-0.68362109568555
"68_3__batch2","day3_vs_control","RP11-262H14.1",-0.855745789045715
"68_3__batch2","day3_vs_control","GTF2H2",0.0577266066572397
"68_3__batch2","day3_vs_control","CD6",-0.239136664040299
"68_3__batch2","day3_vs_control","AC011290.5",-0.828216453657701
"68_3__batch2","day3_vs_control","RP11-316M21.7",-0.294706513531514
"68_3__batch2","day3_vs_control","RP11-159J3.1",-0.385535475377875
"68_3__batch2","day3_vs_control","STRA6",-1.11537270652968
"68_3__batch2","day3_vs_control","TMPO-AS1",0.049421173537981
"68_3__batch2","day3_vs_control","CD160",-0.787399652978554
"68_3__batch2","day3_vs_control","SOX9",-0.437609628738935
"68_3__batch2","day3_vs_control","DRD4",0.37928666170862
"68_3__batch2","day3_vs_control","GRID2IP",-1.67858474484139
"68_3__batch2","day3_vs_control","MGAM",-0.110304548499164
"68_3__batch2","day3_vs_control","RP11-342A23.1",-0.243917753079447
"68_3__batch2","day3_vs_control","RP11-48B3.3",-0.319712667360988
"68_3__batch2","day3_vs_control","BTBD17",-0.551171049090783
"68_3__batch2","day3_vs_control","FAH",1.1230104010689
"68_3__batch2","day3_vs_control","POSTN",-1.08451506725222
"68_3__batch2","day3_vs_control","CTD-2313N18.5",-0.313786322092665
"68_3__batch2","day3_vs_control","AC010536.1",0.494268280230625
"68_3__batch2","day3_vs_control","CTXN2",-0.0118270978879913
"68_3__batch2","day3_vs_control","HEG1",-0.391724513293812
"68_3__batch2","day3_vs_control","RP11-1143G9.2",-0.359500282908456
"68_3__batch2","day3_vs_control","AK7",-0.897495524210677
"68_3__batch2","day3_vs_control","VCAM1",0.600734541646569
"68_3__batch2","day3_vs_control","FAM182B",-0.297576594232575
"68_3__batch2","day3_vs_control","SFR1",0.169352066147631
"68_3__batch2","day3_vs_control","ITGA4",-1.38717993321798
"68_3__batch2","day3_vs_control","FAM156B",0.422518663435643
"68_3__batch2","day3_vs_control","IGSF5",0.084393131185001
"68_3__batch2","day3_vs_control","USP3-AS1",-0.429201409348591
"68_3__batch2","day3_vs_control","AC025165.8",-1.08156450992734
"68_3__batch2","day3_vs_control","RP11-888D10.4",-0.907556849053226
"68_3__batch2","day3_vs_control","RP11-445H22.4",-0.415536551182207
"68_3__batch2","day3_vs_control","S100B",0.00472557707895938
"68_3__batch2","day3_vs_control","NKAPP1",0.67562870911001
"68_3__batch2","day3_vs_control","HOPX",1.25738724212492
"68_3__batch2","day3_vs_control","RP11-79P5.9",-0.605993673656648
"68_3__batch2","day3_vs_control","TMEM257",-0.370112071395041
"68_3__batch2","day3_vs_control","SLC17A4",-0.433518169750347
"68_3__batch2","day3_vs_control","APOC1",-0.39453215146218
"68_3__batch2","day3_vs_control","LONRF3",-0.319779062716067
"68_3__batch2","day3_vs_control","BRCA2",-0.0552095103079209
"68_3__batch2","day3_vs_control","AP006222.2",-0.184387272761099
"68_3__batch2","day3_vs_control","LINC00158",0.186447930357958
"68_3__batch2","day3_vs_control","CAPN6",-0.465529984371358
"68_3__batch2","day3_vs_control","RP11-203B9.4",-0.410744861876032
"68_3__batch2","day3_vs_control","FAM212A",1.48065452239701
"68_3__batch2","day3_vs_control","TAS2R4",-0.842262909072762
"68_3__batch2","day3_vs_control","AC013472.4",0.676461786613146
"68_3__batch2","day3_vs_control","C11orf42",-0.349570300737084
"68_3__batch2","day3_vs_control","MPZ",-0.795326477597342
"68_3__batch2","day3_vs_control","AC004448.5",-0.200475739942866
"68_3__batch2","day3_vs_control","TIMP3",0.364735070589403
"68_3__batch2","day3_vs_control","RP11-977G19.11",-0.026930235485108
"68_3__batch2","day3_vs_control","SLC22A7",-0.64315625038897
"68_3__batch2","day3_vs_control","RP11-1055B8.3",0.119450299181088
"68_3__batch2","day3_vs_control","WI2-1896O14.1",-0.453188432263104
"68_3__batch2","day3_vs_control","GTF2H2B",-0.0542218232123801
"68_3__batch2","day3_vs_control","MLIP",-1.14101408985879
"68_3__batch2","day3_vs_control","C11orf45",-0.562801937688072
"68_3__batch2","day3_vs_control","GPC4",-1.57310169802227
"68_3__batch2","day3_vs_control","CARTPT",0.0645085605043487
"68_3__batch2","day3_vs_control","ISPD",1.15484601607242
"68_3__batch2","day3_vs_control","CTD-2031P19.3",-0.612751582905195
"68_3__batch2","day3_vs_control","RP11-171I2.1",-0.7960692679953
"68_3__batch2","day3_vs_control","DUSP8P5",-0.407532321670788
"68_3__batch2","day3_vs_control","ZBTB11-AS1",-0.131656732750793
"68_3__batch2","day3_vs_control","LINC00842",-0.108341051891585
"68_3__batch2","day3_vs_control","RP5-968P14.2",0.347005606019996
"68_3__batch2","day3_vs_control","SLC25A18",0.872721322764757
"68_3__batch2","day3_vs_control","MAGOH2",0.0908436541176112
"68_3__batch2","day3_vs_control","ZNF367",-0.236773896245267
"68_3__batch2","day3_vs_control","AF127936.7",-0.581582166813351
"68_3__batch2","day3_vs_control","IRF1",0.118419544245748
"68_3__batch2","day3_vs_control","HLA-V",-0.797187579323275
"68_3__batch2","day3_vs_control","MAP3K15",-0.661389344861115
"68_3__batch2","day3_vs_control","U47924.30",-0.0275069106824217
"68_3__batch2","day3_vs_control","GDNF",-0.54300102417188
"68_3__batch2","day3_vs_control","KCNMB3",-0.278818085054513
"68_3__batch2","day3_vs_control","CTD-2630F21.1",0.402501327223019
"68_3__batch2","day3_vs_control","RP11-49I11.1",-0.0903457074649463
"68_3__batch2","day3_vs_control","SLC23A1",-0.934132737717814
"68_3__batch2","day3_vs_control","TAX1BP3",-0.0984738460922863
"68_3__batch2","day3_vs_control","RP11-539I5.1",-0.33430014998439
"68_3__batch2","day3_vs_control","MT-TQ",-0.543641732073745
"68_3__batch2","day3_vs_control","METTL7A",-0.664851895180803
"68_3__batch2","day3_vs_control","CTD-2336O2.1",0.06171404265175
"68_3__batch2","day3_vs_control","MFGE8",-0.651214444507763
"68_3__batch2","day3_vs_control","AP000704.5",0.391473320380063
"68_3__batch2","day3_vs_control","NCLP1",-0.676078530481109
"68_3__batch2","day3_vs_control","RP11-15A1.7",-0.0860540527169427
"68_3__batch2","day3_vs_control","ST18",-0.413531884989139
"68_3__batch2","day3_vs_control","ARTN",0.351713336323069
"68_3__batch2","day3_vs_control","SLC19A3",0.796119397074714
"68_3__batch2","day3_vs_control","RP11-104N10.1",-0.553600020904721
"68_3__batch2","day3_vs_control","RP11-282E4.1",0.578726159322072
"68_3__batch2","day3_vs_control","LINC00943",-0.408712129172212
"68_3__batch2","day3_vs_control","FZD7",-0.923259410047578
"68_3__batch2","day3_vs_control","RP11-302B13.1",0.202281074823889
"68_3__batch2","day3_vs_control","SEPT1",-0.11401628853422
"68_3__batch2","day3_vs_control","RP11-429B14.4",0.482202679710604
"68_3__batch2","day3_vs_control","C9orf131",-0.0186497548198599
"68_3__batch2","day3_vs_control","GUCA1B",-0.274047894319948
"68_3__batch2","day3_vs_control","HTR7P1",0.444949475204051
"68_3__batch2","day3_vs_control","CCNJL",0.457265061302094
"68_3__batch2","day3_vs_control","AC136289.1",-0.102628586522942
"68_3__batch2","day3_vs_control","NAMPTL",0.350382281687173
"68_3__batch2","day3_vs_control","ANXA3",-0.142246998305004
"68_3__batch2","day3_vs_control","RP11-95P2.1",-0.706408646436451
"68_3__batch2","day3_vs_control","MAK",-0.0950059144398816
"68_3__batch2","day3_vs_control","PRRG4",-0.472357006291412
"68_3__batch2","day3_vs_control","LINC00537",0.202281074823889
"68_3__batch2","day3_vs_control","RP11-347C12.2",0.0356714636300381
"68_3__batch2","day3_vs_control","RP11-353N4.2",-0.714589672951524
"68_3__batch2","day3_vs_control","RP11-513M16.8",-0.551171049090783
"68_3__batch2","day3_vs_control","CENPF",-0.379450282058998
"68_3__batch2","day3_vs_control","RP11-1376P16.2",-0.837080688771038
"68_3__batch2","day3_vs_control","RP11-102L12.2",-0.605993673656648
"68_3__batch2","day3_vs_control","GDPGP1",1.17404158665769
"68_3__batch2","day3_vs_control","PROKR2",-0.748480864475271
"68_3__batch2","day3_vs_control","NAIP",-0.135856374594383
"68_3__batch2","day3_vs_control","RP11-1275H24.3",0.578726159322072
"68_3__batch2","day3_vs_control","TRABD2A",-0.168380288502608
"68_3__batch2","day3_vs_control","ELMO3",-0.178916240255484
"68_3__batch2","day3_vs_control","CTD-2555O16.4",-0.358460830244892
"68_3__batch2","day3_vs_control","RP11-499O7.7",-0.187310513898999
"68_3__batch2","day3_vs_control","ZNF66",-0.748480864475271
"68_3__batch2","day3_vs_control","TYW1B",-0.162823858861969
"68_3__batch2","day3_vs_control","RP11-1379J22.2",-0.502302821834205
"68_3__batch2","day3_vs_control","PEG3",-0.795832687564833
"68_3__batch2","day3_vs_control","RP11-651P23.5",-0.796358724182661
"68_3__batch2","day3_vs_control","CTD-2054N24.2",-0.9993600431217
"68_3__batch2","day3_vs_control","AP001623.1",-0.697843186404971
"68_3__batch2","day3_vs_control","TMEM139",-0.787399652978554
"68_3__batch2","day3_vs_control","RP11-864N7.2",1.24418282693314
"68_3__batch2","day3_vs_control","SYNE4",-0.0911852319823252
"68_3__batch2","day3_vs_control","RP11-355B11.2",-0.236773896245267
"68_3__batch2","day3_vs_control","RILP",0.281471615007137
"68_3__batch2","day3_vs_control","NCAPG",0.441037742932312
"68_3__batch2","day3_vs_control","PTGDR2",-0.0554278592294537
"68_3__batch2","day3_vs_control","RP11-966I7.1",-0.311840993263657
"68_3__batch2","day3_vs_control","RP11-434C1.1",-1.00386911587426
"68_3__batch2","day3_vs_control","RP4-791M13.3",0.187102658077588
"68_3__batch2","day3_vs_control","A2MP1",-0.673140126771524
"68_3__batch2","day3_vs_control","ENTPD2",0.0821460234512656
"68_3__batch2","day3_vs_control","HMMR",-0.221200232755476
"68_3__batch2","day3_vs_control","ANXA11",-0.81642282588049
"68_3__batch2","day3_vs_control","PIEZO1",0.562470047694137
"68_3__batch2","day3_vs_control","RP5-943J3.2",0.0935105853016589
"68_3__batch2","day3_vs_control","RP1-149A16.12",0.0850896715432103
"68_3__batch2","day3_vs_control","RP11-130F10.1",0.277899859185379
"68_3__batch2","day3_vs_control","GNA14",0.645138774936013
"68_3__batch2","day3_vs_control","OR2L2",-0.573324909965597
"68_3__batch2","day3_vs_control","ANKRD65",0.0968186140020366
"68_3__batch2","day3_vs_control","SYCE2",0.2320549040248
"68_3__batch2","day3_vs_control","RP11-444E17.6",-0.330868349429153
"68_3__batch2","day3_vs_control","RP11-639B1.1",0.131762664280695
"68_3__batch2","day3_vs_control","AC005104.3",-0.441914277967876
"68_3__batch2","day3_vs_control","RP11-657O9.1",-1.10232054698955
"68_3__batch2","day3_vs_control","RP11-497H17.1",-0.397978509086911
"68_3__batch2","day3_vs_control","PCDHB19P",-0.990403852822483
"68_3__batch2","day3_vs_control","RTEL1",-0.677752808923326
"68_3__batch2","day3_vs_control","CTD-2286N8.2",0.979243556753065
"68_3__batch2","day3_vs_control","S100A1",0.22497988694303
"68_3__batch2","day3_vs_control","SLC43A1",0.53289020078298
"68_3__batch2","day3_vs_control","CPS1",-1.58508515947485
"68_3__batch2","day3_vs_control","NANOS2",0.20063355318736
"68_3__batch2","day3_vs_control","SLC45A3",-0.326809160700508
"68_3__batch2","day3_vs_control","SDAD1P1",-0.806570470819529
"68_3__batch2","day3_vs_control","IL16",-0.605993673656648
"68_3__batch2","day3_vs_control","COLCA2",-0.0263301647299592
"68_3__batch2","day3_vs_control","RP11-467K18.2",-0.829440600445114
"68_3__batch2","day3_vs_control","RP11-362K14.5",-0.472424495919385
"68_3__batch2","day3_vs_control","SLC3A1",0.115750796931186
"68_3__batch2","day3_vs_control","RP1-240B8.3",0.291374959085281
"68_3__batch2","day3_vs_control","TLL2",-0.398193825777689
"68_3__batch2","day3_vs_control","RP11-265E18.1",0.627331413808569
"68_3__batch2","day3_vs_control","CORT",-1.00170717783971
"68_3__batch2","day3_vs_control","PTH1R",-0.320132180417554
"68_3__batch2","day3_vs_control","CHRNA10",0.351713336323069
"68_3__batch2","day3_vs_control","RP11-452K12.7",0.125757531640625
"68_3__batch2","day3_vs_control","LINC00368",-1.12291734094677
"68_3__batch2","day3_vs_control","RP5-864K19.4",0.0190330637880072
"68_3__batch2","day3_vs_control","ALOX12P2",-1.72417611748041
"68_3__batch2","day3_vs_control","C5orf34",0.116536667217615
"68_3__batch2","day3_vs_control","CCBE1",1.01201142150245
"68_3__batch2","day3_vs_control","CCT8P1",-0.614466307147786
"68_3__batch2","day3_vs_control","AC110619.1",0.314598303042754
"68_3__batch2","day3_vs_control","TCEA1P2",0.502121240133628
"68_3__batch2","day3_vs_control","RP11-762H8.1",-1.06145385777927
"68_3__batch2","day3_vs_control","CACNA1G-AS1",-0.187310513898999
"68_3__batch2","day3_vs_control","MCM10",0.399058474776373
"68_3__batch2","day3_vs_control","RP11-303E16.5",0.406583372029255
"68_3__batch2","day3_vs_control","RP11-262D11.2",-0.524805685588937
"68_3__batch2","day3_vs_control","GFRA3",-0.933605535687886
"68_3__batch2","day3_vs_control","OVCH1",-0.777170807716455
"68_3__batch2","day3_vs_control","H1FNT",0.00891219485471062
"68_3__batch2","day3_vs_control","URAHP",-0.241904528782436
"68_3__batch2","day3_vs_control","RP11-483I13.5",0.772761714718145
"68_3__batch2","day3_vs_control","RP11-6O2.3",-0.226154611303871
"68_3__batch2","day3_vs_control","PKD1L2",-0.0546069222463839
"68_3__batch2","day3_vs_control","RP11-314N13.3",-0.0920674833242776
"68_3__batch2","day3_vs_control","ALOX5",-1.45145847407317
"68_3__batch2","day3_vs_control","RP11-471B22.2",-0.56810859628347
"68_3__batch2","day3_vs_control","RP11-225B17.2",0.157133117788955
"68_3__batch2","day3_vs_control","RP11-532F12.5",0.554401318105188
"68_3__batch2","day3_vs_control","RP11-672L10.6",-0.605993673656648
"68_3__batch2","day3_vs_control","THSD4",-0.595793097349538
"68_3__batch2","day3_vs_control","DCN",0
"68_3__batch2","day3_vs_control","SPATA24",-0.126129686109365
"68_3__batch2","day3_vs_control","RP11-712B9.4",-0.796721012914464
"68_3__batch2","day3_vs_control","RP11-18J9.3",-0.620962747224223
